,Año,Mes,fecha_x,Periodo,fecha_int,Curso Lectivo,altitud,tmed,tmin,tmax,presMax,presMin,ccaa_iso,Estacion,Trimestre,num_casos
4331,2023,02,2023-02-17,202301,17022023,1,1148.125,7.4125,3.3,11.53125,893.4285714285714,886.9857142857143,CL,Invierno,T1,0
4333,2023,02,2023-02-18,202301,18022023,1,1148.125,5.85625,1.66875,10.03125,891.2071428571428,888.4857142857143,CL,Invierno,T1,0
4335,2023,02,2023-02-19,202301,19022023,1,1148.125,6.70625,0.8812499999999999,12.50625,891.1714285714286,886.5,CL,Invierno,T1,0
4337,2023,02,2023-02-20,202301,20022023,1,1148.125,7.21875,1.525,12.90625,887.0785714285714,882.4928571428571,CL,Invierno,T1,0
4339,2023,02,2023-02-21,202301,21022023,1,1148.125,7.075,1.18125,12.98125,887.1,882.407142857143,CL,Invierno,T1,0
4341,2023,02,2023-02-22,202301,22022023,1,1148.125,6.09375,-0.38125,12.58125,895.5285714285714,886.5285714285714,CL,Invierno,T1,0
4343,2023,02,2023-02-23,202301,23022023,1,1148.125,7.4125,-0.475,15.3,898.6857142857143,894.1642857142857,CL,Invierno,T1,0
4345,2023,02,2023-02-24,202301,24022023,1,1148.125,8.49375,1.41875,15.5625,896.9928571428571,890.842857142857,CL,Invierno,T1,0
4347,2023,02,2023-02-25,202301,25022023,1,1148.125,7.4937499999999995,3.3875,11.575,891.9142857142857,888.3857142857142,CL,Invierno,T1,0
4349,2023,02,2023-02-26,202301,26022023,1,1148.125,6.83125,2.05,11.6125,891.8142857142857,889.4499999999999,CL,Invierno,T1,0
4351,2023,02,2023-02-27,202301,27022023,1,1148.125,7.65,2.0749999999999997,13.23125,891.9785714285715,887.25,CL,Invierno,T1,0
4353,2023,02,2023-02-28,202301,28022023,1,1148.125,6.99375,1.1875,12.83125,889.25,881.842857142857,CL,Invierno,T1,0
4355,2023,03,2023-03-01,202301,1032023,1,1148.125,7.04375,3.4125,10.64375,883.8357142857143,877.0357142857143,CL,Invierno,T1,0
4357,2023,03,2023-03-02,202301,2032023,1,1148.125,6.225,2.13125,10.3,895.1461538461538,883.3615384615385,CL,Invierno,T1,0
4359,2023,03,2023-03-03,202301,3032023,1,1148.125,7.5875,1.7,13.48125,890.4214285714286,885.2928571428572,CL,Invierno,T1,0
4361,2023,03,2023-03-04,202301,4032023,1,1148.125,9.075,4.85,13.3125,889.35,883.4142857142857,CL,Invierno,T1,0
4363,2023,03,2023-03-05,202301,5032023,1,1148.125,6.9937499999999995,2.49375,11.487499999999999,884.5857142857143,879.4714285714286,CL,Invierno,T1,0
4365,2023,03,2023-03-06,202301,6032023,1,1148.125,4.8,0.7625,8.825,888.7214285714286,882.3000000000001,CL,Invierno,T1,0
4367,2023,03,2023-03-07,202301,7032023,1,1148.125,5.90625,0.5437500000000001,11.268749999999999,889.3928571428571,885.4214285714286,CL,Invierno,T1,0
4369,2023,03,2023-03-08,202301,8032023,1,1148.125,4.85,0.09375,9.59375,888.1785714285714,884.9357142857143,CL,Invierno,T1,0
4371,2023,03,2023-03-09,202301,9032023,1,1148.125,4.48125,-0.5249999999999999,9.48125,890.2142857142857,887.25,CL,Invierno,T1,0
4373,2023,03,2023-03-10,202301,10032023,1,1148.125,8.09375,-0.04375000000000007,16.24375,892.0285714285714,888.8357142857143,CL,Invierno,T1,0
4375,2023,03,2023-03-11,202301,11032023,1,1148.125,11.225,4.90625,17.55625,891.8142857142857,889.15,CL,Invierno,T1,0
4377,2023,03,2023-03-12,202301,12032023,1,1148.125,9.71875,4.6875,14.78125,889.7357142857143,886.1928571428572,CL,Invierno,T1,0
4379,2023,03,2023-03-13,202301,13032023,1,1148.125,6.93125,1.6,12.25,889.1357142857142,886.2785714285714,CL,Invierno,T1,0
4381,2023,03,2023-03-14,202301,14032023,1,1148.125,7.1,0.65,13.54375,890.7714285714285,887.5285714285714,CL,Invierno,T1,0
4383,2023,03,2023-03-15,202301,15032023,1,1148.125,7.23125,-0.21874999999999997,14.7,889.342857142857,883.592857142857,CL,Invierno,T1,0
4385,2023,03,2023-03-16,202301,16032023,1,1148.125,4.43125,0.44375,8.3875,889.6428571428571,884.2428571428571,CL,Invierno,T1,0
4387,2023,03,2023-03-17,202301,17032023,1,1148.125,7.126666666666666,2.033333333333333,12.206666666666667,898.2846153846154,892.7307692307693,CL,Invierno,T1,0
4389,2023,03,2023-03-18,202301,18032023,1,1148.125,6.42,1.3066666666666669,11.553333333333333,896.5076923076923,891.4000000000001,CL,Invierno,T1,0
4391,2023,03,2023-03-19,202301,19032023,1,1148.125,6.366666666666666,1.7866666666666666,10.953333333333335,891.7230769230769,885.6615384615385,CL,Invierno,T1,0
4393,2023,03,2023-03-20,202301,20032023,1,1148.125,4.64,0.84,8.426666666666668,890.7923076923076,885.7692307692307,CL,Invierno,T1,0
4395,2023,03,2023-03-21,202301,21032023,1,1148.125,4.786666666666666,0.20000000000000007,9.353333333333333,890.0769230769231,886.9846153846154,CL,Primavera,T1,0
4397,2023,03,2023-03-22,202301,22032023,1,1148.125,6.706666666666667,1.3733333333333335,12.046666666666665,889.823076923077,886.7615384615384,CL,Primavera,T1,0
4399,2023,03,2023-03-23,202301,23032023,1,1148.125,7.486666666666666,0.8266666666666667,14.146666666666667,891.7923076923076,888.8538461538462,CL,Primavera,T1,0
4401,2023,03,2023-03-24,202301,24032023,1,1148.125,8.459999999999999,1.3666666666666667,15.54,892.876923076923,890.3846153846154,CL,Primavera,T1,0
4403,2023,03,2023-03-25,202301,25032023,1,1148.125,8.973333333333333,1.8666666666666667,16.086666666666666,892.176923076923,888.5230769230768,CL,Primavera,T1,0
4405,2023,03,2023-03-26,202301,26032023,1,1148.125,6.613333333333333,0.6466666666666666,12.6,891.0615384615384,886.6384615384615,CL,Primavera,T1,0
4407,2023,03,2023-03-27,202301,27032023,1,1148.125,6.180000000000001,-0.20666666666666664,12.546666666666669,892.6461538461538,888.9384615384616,CL,Primavera,T1,0
4409,2023,03,2023-03-28,202301,28032023,1,1148.125,8.08125,0.3499999999999999,15.825,889.9857142857143,886.5785714285714,CL,Primavera,T1,0
4411,2023,03,2023-03-29,202301,29032023,1,1148.125,9.55625,2.83125,16.2625,889.5857142857143,886.4214285714286,CL,Primavera,T1,0
4413,2023,03,2023-03-30,202301,30032023,1,1148.125,7.7733333333333325,3.7199999999999998,11.826666666666666,893.3615384615385,888.8,CL,Primavera,T1,0
4415,2023,03,2023-03-31,202301,31032023,1,1148.125,8.639999999999999,2.953333333333333,14.3,889.323076923077,883.6692307692308,CL,Primavera,T1,0
4417,2023,04,2023-04-01,202302,1042023,1,1148.125,10.006666666666666,5.180000000000001,14.813333333333334,886.8999999999999,883.8076923076923,CL,Primavera,T2,0
4419,2023,04,2023-04-02,202302,2042023,1,1148.125,8.4,3.94,12.860000000000001,888.5769230769231,884.7307692307693,CL,Primavera,T2,0
4421,2023,04,2023-04-03,202302,3042023,1,1148.125,7.973333333333333,1.44,14.520000000000001,889.0538461538462,886.4538461538461,CL,Primavera,T2,0
4423,2023,04,2023-04-04,202302,4042023,1,1148.125,8.34,0.7866666666666667,15.913333333333332,889.4153846153846,886.3,CL,Primavera,T2,0
4425,2023,04,2023-04-05,202302,5042023,1,1148.125,10.226666666666667,3.5133333333333336,16.973333333333333,889.8615384615385,887.5,CL,Primavera,T2,0
4427,2023,04,2023-04-06,202302,6042023,1,1148.125,10.026666666666667,4.973333333333333,15.066666666666666,891.5230769230768,886.676923076923,CL,Primavera,T2,0
4429,2023,04,2023-04-07,202302,7042023,1,1148.125,10.006666666666666,3.8,16.226666666666667,893.4769230769232,890.0384615384615,CL,Primavera,T2,0
4431,2023,04,2023-04-08,202302,8042023,1,1148.125,11.373333333333333,5.373333333333333,17.386666666666667,893.8923076923077,890.7384615384616,CL,Primavera,T2,0
4433,2023,04,2023-04-09,202302,9042023,1,1148.125,10.113333333333333,6.746666666666667,13.473333333333333,891.1076923076923,888.176923076923,CL,Primavera,T2,0
4435,2023,04,2023-04-10,202302,10042023,1,1148.125,10.866666666666667,7.12,14.62,889.7076923076924,886.2692307692307,CL,Primavera,T2,0
4437,2023,04,2023-04-11,202302,11042023,1,1148.125,8.466666666666667,4.6066666666666665,12.34,893.2,886.4769230769232,CL,Primavera,T2,0
4439,2023,04,2023-04-12,202302,12042023,1,1148.125,8.546666666666665,2.8733333333333335,14.193333333333333,893.7153846153846,888.0384615384615,CL,Primavera,T2,0
4441,2023,04,2023-04-13,202302,13042023,1,1148.125,8.7,4.526666666666667,12.886666666666667,889.5,885.9846153846154,CL,Primavera,T2,0
4443,2023,04,2023-04-14,202302,14042023,1,1148.125,10.826666666666666,5.793333333333334,15.84,888.4769230769232,885.0769230769231,CL,Primavera,T2,0
4445,2023,04,2023-04-15,202302,15042023,1,1148.125,9.146666666666667,4.526666666666667,13.773333333333333,888.2,884.8153846153847,CL,Primavera,T2,0
4447,2023,04,2023-04-16,202302,16042023,1,1148.125,7.326666666666667,2.933333333333333,11.686666666666667,889.4846153846154,886.2615384615384,CL,Primavera,T2,0
4449,2023,04,2023-04-17,202302,17042023,1,1148.125,7.333333333333333,2.42,12.24,890.4000000000001,887.4846153846154,CL,Primavera,T2,0
4451,2023,04,2023-04-18,202302,18042023,1,1148.125,8.8,2.146666666666667,15.46,891.2461538461539,888.1384615384615,CL,Primavera,T2,0
4453,2023,04,2023-04-19,202302,19042023,1,1148.125,9.866666666666667,4.573333333333333,15.146666666666667,888.7538461538461,885.1307692307693,CL,Primavera,T2,0
4455,2023,04,2023-04-20,202302,20042023,1,1148.125,9.366666666666667,4.533333333333333,14.193333333333333,886.1076923076923,881.7307692307693,CL,Primavera,T2,0
4457,2023,04,2023-04-21,202302,21042023,1,1148.125,8.833333333333334,5.16,12.5,885.3923076923077,880.7153846153846,CL,Primavera,T2,0
4459,2023,04,2023-04-22,202302,22042023,1,1148.125,9.606666666666666,5.626666666666667,13.586666666666668,889.5384615384615,884.0846153846154,CL,Primavera,T2,0
4461,2023,04,2023-04-23,202302,23042023,1,1148.125,11.04,5.8533333333333335,16.220000000000002,890.0461538461539,887.8153846153847,CL,Primavera,T2,0
4463,2023,04,2023-04-24,202302,24042023,1,1148.125,12.946666666666665,7.653333333333333,18.246666666666666,888.6384615384615,884.8615384615385,CL,Primavera,T2,0
4465,2023,04,2023-04-25,202302,25042023,1,1148.125,11.8,7.733333333333333,15.879999999999999,885.7538461538462,881.6384615384615,CL,Primavera,T2,0
4467,2023,04,2023-04-26,202302,26042023,1,1148.125,12.042857142857143,8.0,16.1,890.4166666666666,887.5500000000001,CL,Primavera,T2,0
4469,2023,04,2023-04-27,202302,27042023,1,1148.125,10.571428571428571,6.4071428571428575,14.707142857142857,889.8833333333333,887.3666666666667,CL,Primavera,T2,0
4471,2023,04,2023-04-28,202302,28042023,1,1148.125,10.049999999999999,5.785714285714286,14.314285714285715,891.3000000000001,888.2666666666668,CL,Primavera,T2,0
4473,2023,04,2023-04-29,202302,29042023,1,1148.125,9.178571428571429,5.1000000000000005,13.257142857142856,892.4583333333334,889.65,CL,Primavera,T2,0
4475,2023,04,2023-04-30,202302,30042023,1,1148.125,8.526666666666667,4.933333333333334,12.12,887.123076923077,883.5923076923077,CL,Primavera,T2,0
4477,2023,05,2023-05-01,202302,1052023,1,1148.125,10.066666666666666,5.8933333333333335,14.233333333333333,891.0769230769231,886.0692307692308,CL,Primavera,T2,0
4479,2023,05,2023-05-02,202302,2052023,1,1148.125,10.9,5.42,16.37333333333333,892.4615384615385,890.0307692307692,CL,Primavera,T2,0
4481,2023,05,2023-05-03,202302,3052023,1,1148.125,12.28,5.066666666666666,19.473333333333336,892.6538461538462,889.1692307692308,CL,Primavera,T2,0
4483,2023,05,2023-05-04,202302,4052023,1,1148.125,13.693333333333333,5.666666666666667,21.720000000000002,890.5307692307692,886.1846153846153,CL,Primavera,T2,0
4485,2023,05,2023-05-05,202302,5052023,1,1148.125,12.786666666666667,6.3133333333333335,19.273333333333333,890.9538461538461,887.9461538461538,CL,Primavera,T2,0
4487,2023,05,2023-05-06,202302,6052023,1,1148.125,13.373333333333333,5.8933333333333335,20.846666666666668,892.0538461538462,889.2538461538461,CL,Primavera,T2,0
4489,2023,05,2023-05-07,202302,7052023,1,1148.125,16.18,8.686666666666667,23.64,892.0999999999999,888.9230769230769,CL,Primavera,T2,0
4491,2023,05,2023-05-08,202302,8052023,1,1148.125,16.446666666666665,10.113333333333333,22.80666666666667,890.3384615384615,883.4846153846154,CL,Primavera,T2,0
4493,2023,05,2023-05-09,202302,9052023,1,1148.125,11.606666666666666,6.56,16.653333333333332,884.5153846153846,878.6307692307693,CL,Primavera,T2,0
4495,2023,05,2023-05-10,202302,10052023,1,1148.125,9.273333333333333,4.706666666666666,13.82,883.4230769230769,879.7307692307693,CL,Primavera,T2,0
4497,2023,05,2023-05-11,202302,11052023,1,1148.125,9.046666666666665,3.9466666666666668,14.126666666666667,888.0461538461539,882.7076923076924,CL,Primavera,T2,0
4499,2023,05,2023-05-12,202302,12052023,1,1148.125,10.413333333333332,5.973333333333333,14.846666666666666,887.9769230769232,883.1692307692308,CL,Primavera,T2,0
4501,2023,05,2023-05-13,202302,13052023,1,1148.125,10.086666666666668,5.446666666666667,14.74,885.6076923076923,881.3153846153847,CL,Primavera,T2,0
4503,2023,05,2023-05-14,202302,14052023,1,1148.125,10.306666666666667,5.333333333333333,15.286666666666667,887.4769230769232,882.5846153846154,CL,Primavera,T2,0
4505,2023,05,2023-05-15,202302,15052023,1,1148.125,11.433333333333334,7.553333333333333,15.346666666666666,889.6692307692308,885.7153846153846,CL,Primavera,T2,0
4507,2023,05,2023-05-16,202302,16052023,1,1148.125,11.553333333333335,6.593333333333334,16.48,892.4769230769232,888.2615384615384,CL,Primavera,T2,0
4509,2023,05,2023-05-17,202302,17052023,1,1148.125,11.82,4.933333333333334,18.706666666666667,894.5769230769231,891.5846153846154,CL,Primavera,T2,0
4511,2023,05,2023-05-18,202302,18052023,1,1148.125,13.606666666666666,6.066666666666666,21.133333333333333,895.7,892.5999999999999,CL,Primavera,T2,0
4513,2023,05,2023-05-19,202302,19052023,1,1148.125,13.4625,6.4125,20.525,891.5642857142857,888.4499999999999,CL,Primavera,T2,0
4515,2023,05,2023-05-20,202302,20052023,1,1148.125,16.14,7.2,25.113333333333333,895.0538461538462,891.3076923076923,CL,Primavera,T2,0
4517,2023,05,2023-05-21,202302,21052023,1,1148.125,16.366666666666667,8.806666666666667,23.94,893.7769230769231,889.7769230769231,CL,Primavera,T2,0
4519,2023,05,2023-05-22,202302,22052023,1,1148.125,14.286666666666667,8.073333333333332,20.48,893.8692307692307,890.8384615384615,CL,Primavera,T2,0
4521,2023,05,2023-05-23,202302,23052023,1,1148.125,12.919999999999998,6.426666666666667,19.426666666666666,896.1538461538462,892.5076923076923,CL,Primavera,T2,0
4523,2023,05,2023-05-24,202302,24052023,1,1148.125,13.773333333333333,6.926666666666667,20.633333333333333,898.3692307692307,893.5307692307692,CL,Primavera,T2,0
4525,2023,05,2023-05-25,202302,25052023,1,1148.125,14.466666666666667,7.16,21.766666666666666,898.0692307692308,894.7846153846154,CL,Primavera,T2,0
4527,2023,05,2023-05-26,202302,26052023,1,1148.125,15.773333333333333,8.833333333333334,22.720000000000002,896.4384615384616,893.0307692307692,CL,Primavera,T2,0
4529,2023,05,2023-05-27,202302,27052023,1,1148.125,17.807142857142857,9.6,26.0,901.275,898.3833333333333,CL,Primavera,T2,0
4531,2023,05,2023-05-28,202302,28052023,1,1148.125,18.650000000000002,12.428571428571429,24.842857142857145,901.9499999999999,897.5833333333334,CL,Primavera,T2,0
4533,2023,05,2023-05-29,202302,29052023,1,1148.125,19.27857142857143,11.057142857142859,27.514285714285712,900.7666666666668,896.775,CL,Primavera,T2,0
4535,2023,05,2023-05-30,202302,30052023,1,1148.125,19.807142857142857,11.857142857142858,27.75714285714286,898.6083333333332,894.2916666666666,CL,Primavera,T2,0
4537,2023,05,2023-05-31,202302,31052023,1,1148.125,19.8,12.678571428571429,26.892857142857142,896.2833333333333,891.9499999999999,CL,Primavera,T2,0
4539,2023,06,2023-06-01,202302,1062023,1,1148.125,17.321428571428573,11.207142857142857,23.442857142857143,895.1636363636363,891.9909090909091,CL,Primavera,T2,0
4541,2023,06,2023-06-02,202302,2062023,1,1148.125,17.65,10.7,24.614285714285717,896.9833333333332,893.0916666666667,CL,Primavera,T2,0
4543,2023,06,2023-06-03,202302,3062023,1,1148.125,17.414285714285715,10.835714285714285,23.99285714285714,897.525,892.9083333333333,CL,Primavera,T2,0
4545,2023,06,2023-06-04,202302,4062023,1,1148.125,14.214285714285714,9.014285714285714,19.414285714285715,899.4250000000001,894.0833333333334,CL,Primavera,T2,0
4547,2023,06,2023-06-05,202302,5062023,1,1148.125,15.285714285714286,7.221428571428571,23.357142857142858,899.8416666666667,896.8583333333332,CL,Primavera,T2,0
4549,2023,06,2023-06-06,202302,6062023,1,1148.125,16.735714285714288,9.278571428571428,24.2,898.775,895.1999999999999,CL,Primavera,T2,0
4551,2023,06,2023-06-07,202302,7062023,1,1148.125,15.264285714285714,8.485714285714286,22.014285714285712,899.5,895.6666666666666,CL,Primavera,T2,0
4553,2023,06,2023-06-08,202302,8062023,1,1148.125,16.264285714285716,8.292857142857143,24.228571428571428,901.1416666666668,897.8333333333334,CL,Primavera,T2,0
4555,2023,06,2023-06-09,202302,9062023,1,1148.125,16.37142857142857,8.957142857142857,23.814285714285713,901.6416666666668,899.4250000000001,CL,Primavera,T2,0
4557,2023,06,2023-06-10,202302,10062023,1,1148.125,17.585714285714285,9.314285714285715,25.87857142857143,900.8166666666666,895.8916666666668,CL,Primavera,T2,0
4559,2023,06,2023-06-11,202302,11062023,1,1148.125,16.726666666666667,10.446666666666665,22.98,891.5,885.5538461538462,CL,Primavera,T2,0
4561,2023,06,2023-06-12,202302,12062023,1,1148.125,15.593333333333334,9.793333333333333,21.40666666666667,891.3307692307692,886.4230769230769,CL,Primavera,T2,0
4563,2023,06,2023-06-13,202302,13062023,1,1148.125,16.92,10.566666666666666,23.279999999999998,895.3461538461538,889.7076923076924,CL,Primavera,T2,0
4565,2023,06,2023-06-14,202302,14062023,1,1148.125,17.453333333333333,10.893333333333334,23.993333333333332,896.2,893.1692307692308,CL,Primavera,T2,0
4567,2023,06,2023-06-15,202302,15062023,1,1148.125,17.986666666666668,10.866666666666667,25.066666666666666,895.7,892.1692307692308,CL,Primavera,T2,0
4569,2023,06,2023-06-16,202302,16062023,1,1148.125,17.233333333333334,11.453333333333335,22.993333333333332,893.323076923077,888.323076923077,CL,Primavera,T2,0
4571,2023,06,2023-06-17,202302,17062023,1,1148.125,14.526666666666667,10.006666666666666,19.02,890.2461538461539,886.9000000000001,CL,Primavera,T2,0
4573,2023,06,2023-06-18,202302,18062023,1,1148.125,15.346666666666666,9.053333333333335,21.64,891.1307692307693,887.4076923076923,CL,Primavera,T2,0
4575,2023,06,2023-06-19,202302,19062023,1,1148.125,15.686666666666666,8.873333333333333,22.506666666666668,892.8615384615385,889.4615384615385,CL,Primavera,T2,0
4577,2023,06,2023-06-20,202302,20062023,1,1148.125,15.866666666666667,9.56,22.19333333333333,892.5923076923077,889.1384615384615,CL,Primavera,T2,0
4579,2023,06,2023-06-21,202302,21062023,1,1148.125,15.746666666666666,9.46,22.066666666666666,894.323076923077,890.3538461538462,CL,Verano,T2,0
4581,2023,06,2023-06-22,202302,22062023,1,1148.125,16.886666666666667,10.466666666666667,23.28666666666667,896.5769230769231,891.4307692307692,CL,Verano,T2,0
4583,2023,06,2023-06-23,202302,23062023,1,1148.125,18.62142857142857,11.25,25.99285714285714,902.7333333333332,898.8833333333333,CL,Verano,T2,0
4585,2023,06,2023-06-24,202302,24062023,1,1148.125,18.849999999999998,11.428571428571429,26.271428571428572,902.4416666666666,900.1,CL,Verano,T2,0
4587,2023,06,2023-06-25,202302,25062023,0,1148.125,20.3,12.65,27.97142857142857,901.9,897.6583333333333,CL,Verano,T2,0
4589,2023,06,2023-06-26,202302,26062023,0,1148.125,20.292857142857144,13.042857142857143,27.55,899.225,895.5749999999999,CL,Verano,T2,0
4591,2023,06,2023-06-27,202302,27062023,0,1148.125,18.228571428571428,11.357142857142858,25.114285714285717,899.8333333333334,896.7166666666667,CL,Verano,T2,0
4593,2023,06,2023-06-28,202302,28062023,0,1148.125,17.664285714285715,10.007142857142856,25.321428571428573,901.5833333333334,898.6583333333333,CL,Verano,T2,0
4595,2023,06,2023-06-29,202302,29062023,0,1148.125,19.042857142857144,10.742857142857144,27.349999999999998,901.4166666666666,898.3166666666666,CL,Verano,T2,0
4597,2023,06,2023-06-30,202302,30062023,0,1148.125,21.235714285714288,12.285714285714286,30.164285714285715,899.725,895.9499999999999,CL,Verano,T2,0
4599,2023,07,2023-07-01,202303,1072023,0,1148.125,22.007142857142856,13.742857142857144,30.264285714285712,899.775,896.8166666666666,CL,Verano,T3,0
4601,2023,07,2023-07-02,202303,2072023,0,1148.125,20.50714285714286,12.492857142857144,28.50714285714286,901.5749999999999,898.1916666666666,CL,Verano,T3,0
4603,2023,07,2023-07-03,202303,3072023,0,1148.125,19.021428571428572,12.135714285714286,25.900000000000002,902.725,899.9,CL,Verano,T3,0
4605,2023,07,2023-07-04,202303,4072023,0,1148.125,19.042857142857144,10.607142857142858,27.478571428571428,903.4416666666666,900.9166666666666,CL,Verano,T3,0
4607,2023,07,2023-07-05,202303,5072023,0,1148.125,22.035714285714285,13.442857142857141,30.657142857142855,903.0916666666667,898.225,CL,Verano,T3,0
4609,2023,07,2023-07-06,202303,6072023,0,1148.125,18.935714285714287,12.671428571428573,25.2,900.9666666666667,898.3249999999999,CL,Verano,T3,0
4611,2023,07,2023-07-07,202303,7072023,0,1148.125,19.0,10.87142857142857,27.12142857142857,903.0500000000001,898.1083333333332,CL,Verano,T3,0
4613,2023,07,2023-07-08,202303,8072023,0,1148.125,19.714285714285715,12.021428571428572,27.428571428571427,903.1333333333333,899.7583333333333,CL,Verano,T3,0
4615,2023,07,2023-07-09,202303,9072023,0,1148.125,21.735714285714288,12.942857142857141,30.564285714285717,903.1999999999999,899.1750000000001,CL,Verano,T3,0
4617,2023,07,2023-07-10,202303,10072023,0,1148.125,21.678571428571427,13.642857142857142,29.678571428571427,901.3333333333334,898.9166666666666,CL,Verano,T3,0
4619,2023,07,2023-07-11,202303,11072023,0,1148.125,22.978571428571428,13.792857142857143,32.17142857142857,900.8916666666668,896.7333333333332,CL,Verano,T3,0
4621,2023,07,2023-07-12,202303,12072023,0,1148.125,18.607142857142858,12.221428571428572,24.99285714285714,902.8916666666668,897.375,CL,Verano,T3,0
4623,2023,07,2023-07-13,202303,13072023,0,1148.125,17.54285714285714,10.157142857142857,24.957142857142856,904.0666666666666,901.5,CL,Verano,T3,0
4625,2023,07,2023-07-14,202303,14072023,0,1148.125,17.435714285714287,10.214285714285714,24.664285714285715,903.6416666666668,899.8583333333332,CL,Verano,T3,0
4627,2023,07,2023-07-15,202303,15072023,0,1148.125,18.053333333333335,10.120000000000001,26.006666666666668,896.0153846153846,893.3846153846154,CL,Verano,T3,0
4629,2023,07,2023-07-16,202303,16072023,0,1148.125,20.366666666666667,11.546666666666665,29.2,896.2692307692307,894.0153846153846,CL,Verano,T3,0
4631,2023,07,2023-07-17,202303,17072023,0,1148.125,21.1,12.673333333333334,29.526666666666664,895.5769230769231,893.0692307692308,CL,Verano,T3,0
4633,2023,07,2023-07-18,202303,18072023,0,1148.125,21.58,12.94,30.240000000000002,894.4307692307692,891.2923076923076,CL,Verano,T3,0
4635,2023,07,2023-07-19,202303,19072023,0,1148.125,22.98,13.906666666666666,32.059999999999995,892.5538461538462,889.376923076923,CL,Verano,T3,0
4637,2023,07,2023-07-20,202303,20072023,0,1148.125,23.793333333333333,15.18,32.373333333333335,893.7307692307693,890.4384615384616,CL,Verano,T3,0
4639,2023,07,2023-07-21,202303,21072023,0,1148.125,24.033333333333335,15.553333333333335,32.50666666666667,895.3076923076923,892.4384615384616,CL,Verano,T3,0
4641,2023,07,2023-07-22,202303,22072023,0,1148.125,24.357142857142858,16.4,32.29285714285714,900.5666666666666,897.1999999999999,CL,Verano,T3,0
4643,2023,07,2023-07-23,202303,23072023,0,1148.125,22.228571428571428,14.6,29.849999999999998,898.1666666666666,895.0500000000001,CL,Verano,T3,0
4645,2023,07,2023-07-24,202303,24072023,0,1148.125,19.599999999999998,12.085714285714285,26.92,897.0916666666667,895.0,CL,Verano,T3,0
4647,2023,07,2023-07-25,202303,25072023,0,1148.125,20.592857142857145,12.192857142857141,28.826666666666668,897.0416666666666,893.8083333333334,CL,Verano,T3,0
4649,2023,07,2023-07-26,202303,26072023,0,1148.125,21.071428571428573,13.007142857142856,29.17142857142857,898.4416666666666,895.4916666666667,CL,Verano,T3,0
4651,2023,07,2023-07-27,202303,27072023,0,1148.125,23.107142857142858,13.985714285714286,32.00666666666667,897.9416666666666,894.7666666666668,CL,Verano,T3,0
4653,2023,07,2023-07-28,202303,28072023,0,1148.125,22.12142857142857,14.478571428571428,29.453333333333333,898.1666666666666,895.975,CL,Verano,T3,0
4655,2023,07,2023-07-29,202303,29072023,0,1148.125,23.564285714285713,14.678571428571429,32.44285714285714,897.9166666666666,894.7166666666667,CL,Verano,T3,0
4657,2023,07,2023-07-30,202303,30072023,0,1148.125,23.514285714285712,15.5,31.514285714285712,897.3416666666667,894.2916666666666,CL,Verano,T3,0
4659,2023,07,2023-07-31,202303,31072023,0,1148.125,19.22142857142857,12.6,25.86428571428571,898.3583333333332,895.225,CL,Verano,T3,0
4661,2023,08,2023-08-01,202303,1082023,0,1148.125,18.585714285714285,11.028571428571428,26.164285714285715,899.35,896.8916666666668,CL,Verano,T3,0
4663,2023,08,2023-08-02,202303,2082023,0,1148.125,18.8,12.035714285714286,25.57857142857143,899.3666666666667,896.5916666666667,CL,Verano,T3,0
4665,2023,08,2023-08-03,202303,3082023,0,1148.125,19.22142857142857,11.700000000000001,26.75,899.2583333333333,896.375,CL,Verano,T3,0
4667,2023,08,2023-08-04,202303,4082023,0,1148.125,20.042857142857144,13.221428571428572,26.857142857142858,899.5083333333333,896.3333333333334,CL,Verano,T3,0
4669,2023,08,2023-08-05,202303,5082023,0,1148.125,21.392857142857142,11.957142857142857,30.835714285714285,898.5916666666667,894.8416666666667,CL,Verano,T3,0
4671,2023,08,2023-08-06,202303,6082023,0,1148.125,22.457142857142856,13.807142857142855,31.12857142857143,896.6666666666666,892.6333333333333,CL,Verano,T3,0
4673,2023,08,2023-08-07,202303,7082023,0,1148.125,21.74285714285714,14.700000000000001,28.8,898.5833333333334,893.4,CL,Verano,T3,0
4675,2023,08,2023-08-08,202303,8082023,0,1148.125,20.99285714285714,12.485714285714286,29.5,899.5666666666666,896.4333333333334,CL,Verano,T3,0
4677,2023,08,2023-08-09,202303,9082023,0,1148.125,22.82857142857143,13.914285714285715,31.74285714285714,899.4666666666667,895.6916666666666,CL,Verano,T3,0
4679,2023,08,2023-08-10,202303,10082023,0,1148.125,23.540000000000003,14.966666666666667,32.11333333333333,897.9083333333333,895.35,CL,Verano,T3,0
4681,2023,08,2023-08-11,202303,11082023,0,1148.125,23.085714285714285,15.592857142857143,30.599999999999998,899.525,896.2583333333333,CL,Verano,T3,0
4683,2023,08,2023-08-12,202303,12082023,0,1148.125,22.87857142857143,15.964285714285714,29.8,901.0500000000001,897.1750000000001,CL,Verano,T3,0
4685,2023,08,2023-08-13,202303,13082023,0,1148.125,23.585714285714285,14.62857142857143,32.55,902.275,899.5500000000001,CL,Verano,T3,0
4687,2023,08,2023-08-14,202303,14082023,0,1148.125,24.478571428571428,15.299999999999999,33.642857142857146,901.3083333333334,898.2666666666668,CL,Verano,T3,0
